project,worktree_id,artifact_id,first_path,final_path,artifact_type,final_artifact_type,renamed_across_type,first_event_index,last_event_index,any_revisit,never_revisited,later_read,later_read_count,mutation_count
agentsight,b5bc34dabe6a,agentsight:a00001813,docs/tmp/cycle-0003-20260713T121925-0700/03-review-gate/860-root-skill-mutation-and-canonical-consistency-repair-20260713T170343-0700.md,docs/tmp/cycle-0003-20260713T121925-0700/03-review-gate/860-root-skill-mutation-and-canonical-consistency-repair-20260713T170343-0700.md,paper/docs,paper/docs,False,63999,64008,True,False,True,1,1
agentsight,b5bc34dabe6a,agentsight:a00001814,docs/tmp/cycle-0003-20260713T121925-0700/03-review-gate/990-independent-outer-audit-20260713T171059-0700.md,docs/tmp/cycle-0003-20260713T121925-0700/03-review-gate/990-independent-outer-audit-20260713T171059-0700.md,paper/docs,paper/docs,False,64023,64023,False,True,False,0,1
agentsight,b5bc34dabe6a,agentsight:a00001815,docs/tmp/cycle-0003-20260713T121925-0700/03-review-gate/999-gate-report-20260713T171059-0700.md,docs/tmp/cycle-0003-20260713T121925-0700/03-review-gate/999-gate-report-20260713T171059-0700.md,paper/docs,paper/docs,False,64023,64023,False,True,False,0,1
agentsight,b5bc34dabe6a,agentsight:a00001816,docs/tmp/cycle-0003-20260713T121925-0700/cycle-report.md,docs/tmp/cycle-0003-20260713T121925-0700/cycle-report.md,paper/docs,paper/docs,False,64023,64088,True,False,True,1,1
agentsight,b5bc34dabe6a,agentsight:a00001821,docs/tmp/build-and-evaluate/step-0004-20260713T172452-0700/000-resume-and-git-boundary-20260713T172452-0700.md,docs/tmp/build-and-evaluate/step-0004-20260713T172452-0700/000-resume-and-git-boundary-20260713T172452-0700.md,paper/docs,paper/docs,False,64097,65853,True,False,True,1,1
agentsight,b5bc34dabe6a,agentsight:a00001822,docs/tmp/build-and-evaluate/step-0004-20260713T172452-0700/01-experiment-gate/000-gate-entry-20260713T172452-0700.md,docs/tmp/build-and-evaluate/step-0004-20260713T172452-0700/01-experiment-gate/000-gate-entry-20260713T172452-0700.md,paper/docs,paper/docs,False,64097,65853,True,False,True,3,1
agentsight,b5bc34dabe6a,agentsight:a00001823,docs/tmp/build-and-evaluate/step-0004-20260713T172452-0700/01-experiment-gate/loop-001-rq2-traceelephant/001-source-and-context-preplan-20260713T173132-0700.md,docs/tmp/build-and-evaluate/step-0004-20260713T172452-0700/01-experiment-gate/loop-001-rq2-traceelephant/001-source-and-context-preplan-20260713T173132-0700.md,paper/docs,paper/docs,False,64138,66173,True,False,True,4,3
agentsight,b5bc34dabe6a,agentsight:a00001824,docs/tmp/build-and-evaluate/step-0004-20260713T172452-0700/01-experiment-gate/loop-001-rq2-traceelephant/002-experiment-plan-20260713T173132-0700.md,docs/tmp/build-and-evaluate/step-0004-20260713T172452-0700/01-experiment-gate/loop-001-rq2-traceelephant/002-experiment-plan-20260713T173132-0700.md,paper/docs,paper/docs,False,64138,85678,True,False,True,40,22
agentsight,b5bc34dabe6a,agentsight:a00001825,docs/tmp/build-and-evaluate/step-0004-20260713T172452-0700/01-experiment-gate/loop-001-rq2-traceelephant/003-plan-review-20260713T175315-0700.md,docs/tmp/build-and-evaluate/step-0004-20260713T172452-0700/01-experiment-gate/loop-001-rq2-traceelephant/003-plan-review-20260713T175315-0700.md,paper/docs,paper/docs,False,64213,64469,True,False,True,7,3
agentsight,b5bc34dabe6a,agentsight:a00001827,script/traceelephant_profile_localization_eval.py,script/traceelephant_profile_localization_eval.py,code,code,False,64308,86599,True,False,True,60,11
agentsight,b5bc34dabe6a,agentsight:a00001829,docs/tmp/build-and-evaluate/step-0004-20260713T172452-0700/01-experiment-gate/loop-001-rq2-traceelephant/004-adapter-implementation-and-review-20260713T185034-0700.md,docs/tmp/build-and-evaluate/step-0004-20260713T172452-0700/01-experiment-gate/loop-001-rq2-traceelephant/004-adapter-implementation-and-review-20260713T185034-0700.md,paper/docs,paper/docs,False,64451,64470,True,False,True,1,2
agentsight,b5bc34dabe6a,agentsight:a00001831,docs/tmp/build-and-evaluate/step-0004-20260713T172452-0700/01-experiment-gate/loop-001-rq2-traceelephant/005-real-preflight-and-review-20260713T191114-0700.md,docs/tmp/build-and-evaluate/step-0004-20260713T172452-0700/01-experiment-gate/loop-001-rq2-traceelephant/005-real-preflight-and-review-20260713T191114-0700.md,paper/docs,paper/docs,False,64564,65158,True,False,True,1,1
agentsight,b5bc34dabe6a,agentsight:a00001833,docs/tmp/build-and-evaluate/step-0004-20260713T172452-0700/01-experiment-gate/loop-001-rq2-traceelephant/006-full-interruption-and-scorer-repair-plan-20260714T002720-0700.md,docs/tmp/build-and-evaluate/step-0004-20260713T172452-0700/01-experiment-gate/loop-001-rq2-traceelephant/006-full-interruption-and-scorer-repair-plan-20260714T002720-0700.md,paper/docs,paper/docs,False,65741,65792,True,False,True,1,3
agentsight,b5bc34dabe6a,agentsight:a00001834,docs/tmp/build-and-evaluate/step-0004-20260713T172452-0700/01-experiment-gate/loop-001-rq2-traceelephant/007-full-execution-result-20260714T004628-0700.md,docs/tmp/build-and-evaluate/step-0004-20260713T172452-0700/01-experiment-gate/loop-001-rq2-traceelephant/007-full-execution-result-20260714T004628-0700.md,paper/docs,paper/docs,False,65806,69723,True,False,True,4,2
agentsight,b5bc34dabe6a,agentsight:a00001836,docs/tmp/build-and-evaluate/step-0004-20260713T172452-0700/01-experiment-gate/loop-001-rq2-traceelephant/008-independent-result-review-20260714T011915-0700.md,docs/tmp/build-and-evaluate/step-0004-20260713T172452-0700/01-experiment-gate/loop-001-rq2-traceelephant/008-independent-result-review-20260714T011915-0700.md,paper/docs,paper/docs,False,65971,69819,True,False,True,3,1
agentsight,b5bc34dabe6a,agentsight:a00001838,docs/tmp/build-and-evaluate/step-0004-20260713T172452-0700/01-experiment-gate/990-independent-outer-audit-20260714T012355-0700.md,docs/tmp/build-and-evaluate/step-0004-20260713T172452-0700/01-experiment-gate/990-independent-outer-audit-20260714T012355-0700.md,paper/docs,paper/docs,False,66006,66436,True,False,True,2,1
agentsight,b5bc34dabe6a,agentsight:a00001839,docs/tmp/build-and-evaluate/step-0004-20260713T172452-0700/01-experiment-gate/999-gate-report-20260714T012528-0700.md,docs/tmp/build-and-evaluate/step-0004-20260713T172452-0700/01-experiment-gate/999-gate-report-20260714T012528-0700.md,paper/docs,paper/docs,False,66012,66436,True,False,True,2,1
agentsight,b5bc34dabe6a,agentsight:a00001840,docs/tmp/build-and-evaluate/step-0004-20260713T172452-0700/02-write-gate/000-gate-entry-20260714T013447-0700.md,docs/tmp/build-and-evaluate/step-0004-20260713T172452-0700/02-write-gate/000-gate-entry-20260714T013447-0700.md,paper/docs,paper/docs,False,66043,66091,True,False,True,1,1
agentsight,b5bc34dabe6a,agentsight:a00001841,docs/tmp/build-and-evaluate/step-0004-20260713T172452-0700/02-write-gate/010-targeted-rq2-writing-20260714T013447-0700.md,docs/tmp/build-and-evaluate/step-0004-20260713T172452-0700/02-write-gate/010-targeted-rq2-writing-20260714T013447-0700.md,paper/docs,paper/docs,False,66043,66091,True,False,True,1,2
agentsight,b5bc34dabe6a,agentsight:a00001842,docs/tmp/build-and-evaluate/step-0004-20260713T172452-0700/02-write-gate/020-independent-outer-audit-v1-20260714T014521-0700.md,docs/tmp/build-and-evaluate/step-0004-20260713T172452-0700/02-write-gate/020-independent-outer-audit-v1-20260714T014041-0700.md,paper/docs,paper/docs,False,66080,66115,True,False,True,2,2
agentsight,b5bc34dabe6a,agentsight:a00001843,docs/tmp/build-and-evaluate/step-0004-20260713T172452-0700/02-write-gate/030-evidence-boundary-correction-20260714T014521-0700.md,docs/tmp/build-and-evaluate/step-0004-20260713T172452-0700/02-write-gate/030-evidence-boundary-correction-20260714T014041-0700.md,paper/docs,paper/docs,False,66080,66115,True,False,True,2,2
agentsight,b5bc34dabe6a,agentsight:a00001844,docs/tmp/build-and-evaluate/step-0004-20260713T172452-0700/02-write-gate/040-independent-outer-audit-v2-20260714T014459-0700.md,docs/tmp/build-and-evaluate/step-0004-20260713T172452-0700/02-write-gate/040-independent-outer-audit-v2-20260714T014459-0700.md,paper/docs,paper/docs,False,66117,66117,False,True,False,0,1
agentsight,b5bc34dabe6a,agentsight:a00001845,docs/tmp/build-and-evaluate/step-0004-20260713T172452-0700/02-write-gate/999-gate-report-20260714T014459-0700.md,docs/tmp/build-and-evaluate/step-0004-20260713T172452-0700/02-write-gate/999-gate-report-20260714T014459-0700.md,paper/docs,paper/docs,False,66117,66117,False,True,False,0,1
agentsight,b5bc34dabe6a,agentsight:a00001846,docs/tmp/build-and-evaluate/step-0004-20260713T172452-0700/03-review-gate/000-gate-entry-20260714T014533-0700.md,docs/tmp/build-and-evaluate/step-0004-20260713T172452-0700/03-review-gate/000-gate-entry-20260714T014533-0700.md,paper/docs,paper/docs,False,66119,66119,False,True,False,0,1
agentsight,b5bc34dabe6a,agentsight:a00001850,docs/tmp/build-and-evaluate/step-0004-20260713T172452-0700/03-review-gate/review-001/001-blind-full-paper-read-and-attack-map.md,docs/tmp/build-and-evaluate/step-0004-20260713T172452-0700/03-review-gate/review-001/001-blind-full-paper-read-and-attack-map.md,paper/docs,paper/docs,False,66151,66439,True,False,True,2,1
agentsight,b5bc34dabe6a,agentsight:a00001851,docs/tmp/build-and-evaluate/step-0004-20260713T172452-0700/03-review-gate/review-001/002-external-search-and-source-verification.md,docs/tmp/build-and-evaluate/step-0004-20260713T172452-0700/03-review-gate/review-001/002-external-search-and-source-verification.md,paper/docs,paper/docs,False,66167,66965,True,False,True,4,1
agentsight,b5bc34dabe6a,agentsight:a00001853,docs/tmp/build-and-evaluate/step-0004-20260713T172452-0700/03-review-gate/review-001/003-full-paper-reread-and-scientific-assessment.md,docs/tmp/build-and-evaluate/step-0004-20260713T172452-0700/03-review-gate/review-001/003-full-paper-reread-and-scientific-assessment.md,paper/docs,paper/docs,False,66250,66965,True,False,True,2,1
agentsight,b5bc34dabe6a,agentsight:a00001854,docs/tmp/build-and-evaluate/step-0004-20260713T172452-0700/03-review-gate/review-001/004-cycle-change-audit-final-verdict-and-routing.md,docs/tmp/build-and-evaluate/step-0004-20260713T172452-0700/03-review-gate/review-001/004-cycle-change-audit-final-verdict-and-routing.md,paper/docs,paper/docs,False,66250,66462,True,False,True,2,1
agentsight,b5bc34dabe6a,agentsight:a00001855,docs/tmp/build-and-evaluate/step-0004-20260713T172452-0700/02-write-gate/loop-002-review-factual-sync/010-review-routed-factual-sync-20260714T021058-0700.md,docs/tmp/build-and-evaluate/step-0004-20260713T172452-0700/02-write-gate/loop-002-review-factual-sync/010-review-routed-factual-sync-20260714T021058-0700.md,paper/docs,paper/docs,False,66283,66283,False,True,False,0,1
agentsight,b5bc34dabe6a,agentsight:a00001865,docs/tmp/build-and-evaluate/step-0004-20260713T172452-0700/02-write-gate/loop-002-review-factual-sync/020-independent-consistency-audit-v1-20260714T021723-0700.md,docs/tmp/build-and-evaluate/step-0004-20260713T172452-0700/02-write-gate/loop-002-review-factual-sync/020-independent-consistency-audit-v1-20260714T021723-0700.md,paper/docs,paper/docs,False,66380,66390,True,False,True,1,1
agentsight,b5bc34dabe6a,agentsight:a00001866,docs/tmp/build-and-evaluate/step-0004-20260713T172452-0700/02-write-gate/loop-002-review-factual-sync/030-local-consistency-correction-20260714T021723-0700.md,docs/tmp/build-and-evaluate/step-0004-20260713T172452-0700/02-write-gate/loop-002-review-factual-sync/030-local-consistency-correction-20260714T021723-0700.md,paper/docs,paper/docs,False,66380,66390,True,False,True,1,1
agentsight,b5bc34dabe6a,agentsight:a00001867,docs/tmp/build-and-evaluate/step-0004-20260713T172452-0700/02-write-gate/loop-002-review-factual-sync/040-independent-consistency-audit-v2-20260714T021922-0700.md,docs/tmp/build-and-evaluate/step-0004-20260713T172452-0700/02-write-gate/loop-002-review-factual-sync/040-independent-consistency-audit-v2-20260714T021922-0700.md,paper/docs,paper/docs,False,66404,66404,False,True,False,0,1
agentsight,b5bc34dabe6a,agentsight:a00001868,docs/tmp/build-and-evaluate/step-0004-20260713T172452-0700/02-write-gate/loop-002-review-factual-sync/999-loop-report-20260714T021922-0700.md,docs/tmp/build-and-evaluate/step-0004-20260713T172452-0700/02-write-gate/loop-002-review-factual-sync/999-loop-report-20260714T021922-0700.md,paper/docs,paper/docs,False,66404,66464,True,False,True,1,1
agentsight,b5bc34dabe6a,agentsight:a00001873,docs/tmp/build-and-evaluate/step-0004-20260713T172452-0700/03-review-gate/990-independent-outer-audit-20260714T022501-0700.md,docs/tmp/build-and-evaluate/step-0004-20260713T172452-0700/03-review-gate/990-independent-outer-audit-20260714T022501-0700.md,paper/docs,paper/docs,False,66501,66501,False,True,False,0,1
agentsight,b5bc34dabe6a,agentsight:a00001874,docs/tmp/build-and-evaluate/step-0004-20260713T172452-0700/03-review-gate/999-gate-report-20260714T022501-0700.md,docs/tmp/build-and-evaluate/step-0004-20260713T172452-0700/03-review-gate/999-gate-report-20260714T022501-0700.md,paper/docs,paper/docs,False,66501,66501,False,True,False,0,1
agentsight,b5bc34dabe6a,agentsight:a00001875,docs/tmp/build-and-evaluate/step-0004-20260713T172452-0700/999-step-report-20260714T022501-0700.md,docs/tmp/build-and-evaluate/step-0004-20260713T172452-0700/999-step-report-20260714T022501-0700.md,paper/docs,paper/docs,False,66501,66501,False,True,False,0,1
agentsight,b5bc34dabe6a,agentsight:a00001877,docs/tmp/build-and-evaluate/step-0005-20260714T022913-0700/000-step-entry-20260714T022913-0700.md,docs/tmp/build-and-evaluate/step-0005-20260714T022913-0700/000-step-entry-20260714T022913-0700.md,paper/docs,paper/docs,False,66537,66537,False,True,False,0,1
agentsight,b5bc34dabe6a,agentsight:a00001878,docs/tmp/build-and-evaluate/step-0005-20260714T022913-0700/01-experiment-gate/000-gate-entry-20260714T022913-0700.md,docs/tmp/build-and-evaluate/step-0005-20260714T022913-0700/01-experiment-gate/000-gate-entry-20260714T022913-0700.md,paper/docs,paper/docs,False,66537,66537,False,True,False,0,1
agentsight,b5bc34dabe6a,agentsight:a00001879,docs/tmp/build-and-evaluate/step-0005-20260714T022913-0700/01-experiment-gate/loop-001-rq4-cost-scaling/001-experiment-plan-v1-20260714T022913-0700.md,docs/tmp/build-and-evaluate/step-0005-20260714T022913-0700/01-experiment-gate/loop-001-rq4-cost-scaling/001-experiment-plan-v1-20260714T022913-0700.md,paper/docs,paper/docs,False,66537,85689,True,False,True,5,2
agentsight,b5bc34dabe6a,agentsight:a00001887,docs/tmp/build-and-evaluate/step-0005-20260714T022913-0700/01-experiment-gate/loop-001-rq4-cost-scaling/002-plan-review-round-1-20260714T023549-0700.md,docs/tmp/build-and-evaluate/step-0005-20260714T022913-0700/01-experiment-gate/loop-001-rq4-cost-scaling/002-plan-review-round-1-20260714T023549-0700.md,paper/docs,paper/docs,False,66609,85689,True,False,True,1,1
agentsight,b5bc34dabe6a,agentsight:a00001888,docs/tmp/build-and-evaluate/step-0005-20260714T022913-0700/01-experiment-gate/loop-001-rq4-cost-scaling/003-plan-review-round-2-20260714T023829-0700.md,docs/tmp/build-and-evaluate/step-0005-20260714T022913-0700/01-experiment-gate/loop-001-rq4-cost-scaling/003-plan-review-round-2-20260714T023829-0700.md,paper/docs,paper/docs,False,66663,66678,True,False,True,1,1
agentsight,b5bc34dabe6a,agentsight:a00001890,docs/tmp/build-and-evaluate/step-0005-20260714T022913-0700/01-experiment-gate/loop-001-rq4-cost-scaling/004-plan-review-round-3-and-approval-20260714T024010-0700.md,docs/tmp/build-and-evaluate/step-0005-20260714T022913-0700/01-experiment-gate/loop-001-rq4-cost-scaling/004-plan-review-round-3-and-approval-20260714T024010-0700.md,paper/docs,paper/docs,False,66692,66692,False,True,False,0,1
agentsight,b5bc34dabe6a,agentsight:a00001891,script/rq4_profile_cost_scaling_eval.py,script/rq4_profile_cost_scaling_eval.py,code,code,False,66708,67137,True,False,True,3,1
agentsight,b5bc34dabe6a,agentsight:a00001892,docs/tmp/build-and-evaluate/step-0005-20260714T022913-0700/01-experiment-gate/loop-001-rq4-cost-scaling/005-real-preflight-20260714T024010-0700.md,docs/tmp/build-and-evaluate/step-0005-20260714T022913-0700/01-experiment-gate/loop-001-rq4-cost-scaling/005-real-preflight-20260714T024010-0700.md,paper/docs,paper/docs,False,66715,66715,False,True,False,0,1
agentsight,b5bc34dabe6a,agentsight:a00001898,docs/tmp/build-and-evaluate/step-0005-20260714T022913-0700/01-experiment-gate/loop-001-rq4-cost-scaling/006-full-execution-result-20260714T024432-0700.md,docs/tmp/build-and-evaluate/step-0005-20260714T022913-0700/01-experiment-gate/loop-001-rq4-cost-scaling/006-full-execution-result-20260714T024432-0700.md,paper/docs,paper/docs,False,66766,87451,True,False,True,2,1
agentsight,b5bc34dabe6a,agentsight:a00001899,docs/tmp/build-and-evaluate/step-0005-20260714T022913-0700/01-experiment-gate/loop-001-rq4-cost-scaling/007-independent-result-review-20260714T024432-0700.md,docs/tmp/build-and-evaluate/step-0005-20260714T022913-0700/01-experiment-gate/loop-001-rq4-cost-scaling/007-independent-result-review-20260714T024432-0700.md,paper/docs,paper/docs,False,66830,90170,True,False,True,2,1
agentsight,b5bc34dabe6a,agentsight:a00001901,docs/tmp/build-and-evaluate/step-0005-20260714T022913-0700/01-experiment-gate/990-independent-outer-audit-20260714T025122-0700.md,docs/tmp/build-and-evaluate/step-0005-20260714T022913-0700/01-experiment-gate/990-independent-outer-audit-20260714T025122-0700.md,paper/docs,paper/docs,False,66878,66878,False,True,False,0,1
agentsight,b5bc34dabe6a,agentsight:a00001902,docs/tmp/build-and-evaluate/step-0005-20260714T022913-0700/01-experiment-gate/999-gate-report-20260714T025122-0700.md,docs/tmp/build-and-evaluate/step-0005-20260714T022913-0700/01-experiment-gate/999-gate-report-20260714T025122-0700.md,paper/docs,paper/docs,False,66878,67075,True,False,True,1,1
agentsight,b5bc34dabe6a,agentsight:a00001903,docs/tmp/build-and-evaluate/step-0005-20260714T022913-0700/02-write-gate/000-gate-entry-20260714T025122-0700.md,docs/tmp/build-and-evaluate/step-0005-20260714T022913-0700/02-write-gate/000-gate-entry-20260714T025122-0700.md,paper/docs,paper/docs,False,66878,66878,False,True,False,0,1
agentsight,b5bc34dabe6a,agentsight:a00001906,docs/tmp/build-and-evaluate/step-0005-20260714T022913-0700/02-write-gate/010-targeted-rq4-writing-20260714T025405-0700.md,docs/tmp/build-and-evaluate/step-0005-20260714T022913-0700/02-write-gate/010-targeted-rq4-writing-20260714T025405-0700.md,paper/docs,paper/docs,False,66902,66902,False,True,False,0,1
