project,vendor,path,strict_kind,broad_kind,strict_class,broad_class,reads,writes,accesses,write_read_ratio,written_with_zero_reads,write_revisit_share,h50_eligible_writes
ActPlane,codex,docs/OctoBench/policies/tool-regex/benchmark-bm_append_normalize_001.json,,,ordinary,ordinary,0,1,1,,True,0.0,1
ActPlane,codex,docs/OctoBench/policies/tool-regex/benchmark-bm_checklist_search_001.json,,broad_process_doc,ordinary,bookkeeping,0,1,1,,True,0.0,1
ActPlane,codex,docs/OctoBench/policies/tool-regex/benchmark-bm_lazy_validation_001.json,,,ordinary,ordinary,0,1,1,,True,0.0,1
ActPlane,codex,docs/OctoBench/policies/tool-regex/benchmark-cb_append_payment_001.json,,,ordinary,ordinary,1,4,5,4.0,False,0.0,4
ActPlane,codex,docs/OctoBench/policies/tool-regex/benchmark-cb_multi_5turn_001.json,,,ordinary,ordinary,0,1,1,,True,0.0,1
ActPlane,codex,docs/OctoBench/policies/tool-regex/md-astropy-13236-add-validators.json,,,ordinary,ordinary,2,4,6,2.0,False,0.0,4
ActPlane,codex,docs/OctoBench/policies/tool-regex/md-aws-mcp-command-validation.json,,,ordinary,ordinary,3,1,4,0.3333333333333333,False,0.0,1
ActPlane,codex,docs/OctoBench/policies/tool-regex/md-aws-mcp-server-logging-over-print.json,,,ordinary,ordinary,2,1,3,0.5,False,0.0,1
ActPlane,codex,docs/OctoBench/policies/tool-regex/md-aws-mcp-server-native-type-hints.json,,,ordinary,ordinary,0,1,1,,True,0.0,1
ActPlane,codex,docs/OctoBench/policies/tool-regex/md-aws-mcp-server-pathlib-over-ospath.json,,,ordinary,ordinary,1,1,2,1.0,False,0.0,1
ActPlane,codex,docs/OctoBench/policies/tool-regex/md-basic-memory-async-client-pattern.json,,,ordinary,ordinary,2,1,3,0.5,False,0.0,1
ActPlane,codex,docs/OctoBench/policies/tool-regex/md-basic-memory-textwrap-dedent.json,,,ordinary,ordinary,0,1,1,,True,0.0,1
ActPlane,codex,docs/OctoBench/policies/tool-regex/md-course-builder-code-style.json,,,ordinary,ordinary,1,2,3,2.0,False,0.0,2
ActPlane,codex,docs/OctoBench/policies/tool-regex/md-sgcarstrends-commit-scope.json,,,ordinary,ordinary,0,1,1,,True,0.0,1
ActPlane,codex,docs/OctoBench/policies/tool-regex/md-spy-ast-node.json,,,ordinary,ordinary,0,1,1,,True,0.0,1
ActPlane,codex,docs/OctoBench/reports,,,ordinary,ordinary,0,1,1,,True,0.0,1
ActPlane,codex,docs/OctoBench/reports/ACTPLANE_3CASE_EXPERIMENT_REPORT.md,,,ordinary,ordinary,0,1,1,,True,0.0,1
ActPlane,codex,docs/OctoBench/reports/ACTPLANE_BASELINE_COMPARISON_DESIGN.md,,,ordinary,ordinary,0,1,1,,True,0.0,1
ActPlane,codex,docs/OctoBench/reports/ACTPLANE_BASELINE_MATRIX_REPORT.md,,,ordinary,ordinary,0,1,1,,True,0.0,1
ActPlane,codex,docs/OctoBench/reports/ACTPLANE_EVAL_DESIGN.md,,,ordinary,ordinary,0,1,1,,True,0.0,1
ActPlane,codex,docs/OctoBench/results-backup/non-21-20260610/README.md,,,ordinary,ordinary,0,2,2,,True,0.0,1
ActPlane,codex,docs/OctoBench/results-backup/non-21-20260610/manifest.final.json,,,ordinary,ordinary,1,0,1,0.0,False,,0
ActPlane,codex,docs/OctoBench/results/actplane-feedback/actplane-feedback-combined-20260604T120500Z/13-md-basic-memory-async-client-pattern/command.json,,,ordinary,ordinary,1,0,1,0.0,False,,0
ActPlane,codex,docs/OctoBench/results/actplane-feedback/actplane-feedback-combined-20260604T120500Z/official-eval-llama-20260604T121625Z/scores_summary.md,,,ordinary,ordinary,1,0,1,0.0,False,,0
ActPlane,codex,docs/OctoBench/results/actplane-feedback/actplane-feedback-combined-20260604T120500Z/summary.json,,,ordinary,ordinary,1,0,1,0.0,False,,0
ActPlane,codex,docs/OctoBench/results/actplane-feedback/actplane-feedback-isolated-20260604T053821Z/02-md-aws-mcp-command-validation/actplane-watch.log,,,ordinary,ordinary,1,0,1,0.0,False,,0
ActPlane,codex,docs/OctoBench/results/actplane-feedback/actplane-feedback-isolated-20260604T084235Z/official-eval-llama-20260604T090228Z/scores_summary.md,,,ordinary,ordinary,1,0,1,0.0,False,,0
ActPlane,codex,docs/OctoBench/results/actplane/actplane-isolated-20260604T011204Z,,,ordinary,ordinary,0,1,1,,True,0.0,1
ActPlane,codex,docs/OctoBench/results/actplane/actplane-isolated-20260604T011204Z/00-md-aws-mcp-server-pathlib-over-ospath/command.json,,,ordinary,ordinary,1,0,1,0.0,False,,0
ActPlane,codex,docs/OctoBench/results/actplane/actplane-isolated-20260604T011204Z/00-md-aws-mcp-server-pathlib-over-ospath/stderr.txt,,,ordinary,ordinary,1,0,1,0.0,False,,0
ActPlane,codex,docs/OctoBench/results/actplane/actplane-isolated-20260604T011204Z/00-md-aws-mcp-server-pathlib-over-ospath/stdout.txt,,,ordinary,ordinary,1,0,1,0.0,False,,0
ActPlane,codex,docs/OctoBench/results/actplane/actplane-isolated-20260604T011920Z,,,ordinary,ordinary,0,1,1,,True,0.0,1
ActPlane,codex,docs/OctoBench/results/actplane/actplane-isolated-20260604T011920Z/00-md-aws-mcp-server-pathlib-over-ospath/actplane-watch.log,,,ordinary,ordinary,1,0,1,0.0,False,,0
ActPlane,codex,docs/OctoBench/results/actplane/actplane-isolated-20260604T012036Z,,,ordinary,ordinary,0,1,1,,True,0.0,1
ActPlane,codex,docs/OctoBench/results/actplane/actplane-isolated-20260604T012036Z/00-md-aws-mcp-server-pathlib-over-ospath/actplane-watch.log,,,ordinary,ordinary,1,0,1,0.0,False,,0
ActPlane,codex,docs/OctoBench/results/actplane/actplane-isolated-20260604T012036Z/00-md-aws-mcp-server-pathlib-over-ospath/command.json,,,ordinary,ordinary,1,0,1,0.0,False,,0
ActPlane,codex,docs/OctoBench/results/actplane/actplane-isolated-20260604T012036Z/metadata.json,,,ordinary,ordinary,1,0,1,0.0,False,,0
ActPlane,codex,docs/OctoBench/results/actplane/actplane-isolated-20260604T012320Z,,,ordinary,ordinary,0,1,1,,True,0.0,1
ActPlane,codex,docs/OctoBench/results/actplane/actplane-isolated-20260604T012655Z/00-md-aws-mcp-server-pathlib-over-ospath/actplane-watch.log,,,ordinary,ordinary,1,0,1,0.0,False,,0
ActPlane,codex,docs/OctoBench/results/actplane/actplane-isolated-20260604T012655Z/02-benchmark-aws_checklist_error_001/actplane-watch.log,,,ordinary,ordinary,1,0,1,0.0,False,,0
ActPlane,codex,docs/OctoBench/results/actplane/actplane-isolated-20260604T012655Z/02-benchmark-aws_checklist_error_001/stderr.txt,,,ordinary,ordinary,1,0,1,0.0,False,,0
ActPlane,codex,docs/OctoBench/results/actplane/actplane-isolated-20260604T012655Z/02-benchmark-aws_checklist_error_001/stdout.txt,,,ordinary,ordinary,1,0,1,0.0,False,,0
ActPlane,codex,docs/OctoBench/results/baseline/baseline-isolated-20260604T004135Z,,,ordinary,ordinary,0,1,1,,True,0.0,1
ActPlane,codex,docs/OctoBench/results/baseline/baseline-isolated-20260604T173003Z/summary.json,,,ordinary,ordinary,1,0,1,0.0,False,,0
ActPlane,codex,docs/OctoBench/results/extra10/actplane-feedback/actplane-feedback-isolated-20260605T072819Z/actplane_metrics.json,,,ordinary,ordinary,1,0,1,0.0,False,,0
ActPlane,codex,docs/OctoBench/results/extra10/actplane-feedback/actplane-feedback-isolated-20260605T080928Z/actplane_metrics.json,,,ordinary,ordinary,1,0,1,0.0,False,,0
ActPlane,codex,docs/OctoBench/results/extra10/baseline/baseline-isolated-20260605T055031Z/05-benchmark-cb_multi_5turn_001/proxy.log,,,ordinary,ordinary,2,0,2,0.0,False,,0
ActPlane,codex,docs/OctoBench/results/extra10/baseline/baseline-isolated-20260605T055031Z/llama-server.log,,,ordinary,ordinary,1,0,1,0.0,False,,0
ActPlane,codex,docs/OctoBench/results/extra10/tool-regex/tool-regex-isolated-20260605T070800Z/02-benchmark-aws_lazy_validator_001/command.json,,,ordinary,ordinary,1,0,1,0.0,False,,0
ActPlane,codex,docs/OctoBench/results/extra10/tool-regex/tool-regex-isolated-20260605T070800Z/02-benchmark-aws_lazy_validator_001/stderr.txt,,,ordinary,ordinary,1,0,1,0.0,False,,0
ActPlane,codex,docs/OctoBench/results/extra10/tool-regex/tool-regex-isolated-20260605T070800Z/02-benchmark-aws_lazy_validator_001/stdout.txt,,,ordinary,ordinary,1,0,1,0.0,False,,0
ActPlane,codex,docs/OctoBench/results/extra10/tool-regex/tool-regex-isolated-20260605T070800Z/02-benchmark-aws_lazy_validator_001/tool_regex_events.jsonl,,,ordinary,ordinary,1,0,1,0.0,False,,0
ActPlane,codex,docs/OctoBench/results/tool-regex/tool-regex-combined-20260604T211401Z/05-md-course-builder-code-style/command.json,,,ordinary,ordinary,2,0,2,0.0,False,,0
ActPlane,codex,docs/OctoBench/results/tool-regex/tool-regex-combined-20260604T211401Z/05-md-course-builder-code-style/stderr.txt,,,ordinary,ordinary,1,0,1,0.0,False,,0
ActPlane,codex,docs/OctoBench/results/tool-regex/tool-regex-combined-20260604T211401Z/05-md-course-builder-code-style/stdout.txt,,,ordinary,ordinary,1,0,1,0.0,False,,0
ActPlane,codex,docs/OctoBench/results/tool-regex/tool-regex-combined-20260604T211401Z/17-md-astropy-13236-add-validators/tool_regex_events.jsonl,,,ordinary,ordinary,1,0,1,0.0,False,,0
ActPlane,codex,docs/OctoBench/results/tool-regex/tool-regex-combined-20260604T211401Z/summary.json,,,ordinary,ordinary,1,0,1,0.0,False,,0
ActPlane,codex,docs/OctoBench/results/tuned/actplane-feedback/actplane-feedback-isolated-20260604T232055Z/00-md-basic-memory-async-client-pattern/actplane-watch.log,,,ordinary,ordinary,1,0,1,0.0,False,,0
ActPlane,codex,docs/OctoBench/results/tuned/actplane-feedback/actplane-feedback-isolated-20260604T234858Z/00-md-aws-mcp-server-logging-over-print/actplane-watch.log,,,ordinary,ordinary,1,0,1,0.0,False,,0
ActPlane,codex,docs/OctoBench/results/tuned/actplane-feedback/actplane-feedback-isolated-20260604T235454Z/00-md-aws-mcp-server-logging-over-print/actplane-watch.log,,,ordinary,ordinary,1,0,1,0.0,False,,0
ActPlane,codex,docs/OctoBench/results/tuned/actplane-feedback/actplane-feedback-isolated-20260605T001845Z/llama-server.log,,,ordinary,ordinary,1,0,1,0.0,False,,0
ActPlane,codex,docs/OctoBench/results/tuned/actplane-feedback/actplane-feedback-isolated-20260605T003942Z/llama-server.log,,,ordinary,ordinary,1,0,1,0.0,False,,0
ActPlane,codex,docs/OctoBench/results/tuned/actplane-feedback/actplane-feedback-isolated-20260605T010629Z/llama-server.log,,,ordinary,ordinary,1,0,1,0.0,False,,0
ActPlane,codex,docs/OctoBench/results/tuned/actplane-feedback/actplane-feedback-isolated-20260605T014843Z/llama-server.log,,,ordinary,ordinary,1,0,1,0.0,False,,0
ActPlane,codex,docs/OctoBench/results/tuned/actplane-feedback/actplane-feedback-isolated-20260605T014900Z/llama-server.log,,,ordinary,ordinary,1,0,1,0.0,False,,0
ActPlane,codex,docs/OctoBench/results/tuned/actplane-feedback/actplane-feedback-isolated-20260605T022620Z/00-benchmark-bm_append_export_001/actplane-watch.log,,,ordinary,ordinary,1,0,1,0.0,False,,0
ActPlane,codex,docs/OctoBench/results/tuned/actplane-feedback/actplane-feedback-isolated-20260605T022620Z/00-benchmark-bm_append_export_001/proxy.log,,,ordinary,ordinary,2,0,2,0.0,False,,0
ActPlane,codex,docs/OctoBench/results/tuned/tool-regex/tool-regex-isolated-20260604T230319Z/00-md-course-builder-code-style/result.json,,,ordinary,ordinary,1,0,1,0.0,False,,0
ActPlane,codex,docs/OctoBench/results/tuned/tool-regex/tool-regex-isolated-20260604T230319Z/00-md-course-builder-code-style/tool_regex_events.jsonl,,,ordinary,ordinary,1,0,1,0.0,False,,0
ActPlane,codex,docs/OctoBench/results/tuned/tool-regex/tool-regex-isolated-20260604T231459Z/official-eval-llama/convert.stderr.txt,,,ordinary,ordinary,1,0,1,0.0,False,,0
ActPlane,codex,docs/OctoBench/results/tuned/tool-regex/tool-regex-isolated-20260604T231459Z/official-eval-llama/convert.stdout.txt,,,ordinary,ordinary,1,0,1,0.0,False,,0
ActPlane,codex,docs/OctoBench/results/tuned/tool-regex/tool-regex-isolated-20260604T231459Z/official-eval-llama/llama-judge-server.log,,,ordinary,ordinary,1,0,1,0.0,False,,0
ActPlane,codex,docs/OctoBench/results/tuned/tool-regex/tool-regex-isolated-20260604T231459Z/official-eval-llama/prepare_manifest.json,,,ordinary,ordinary,1,0,1,0.0,False,,0
ActPlane,codex,docs/OctoBench/results/tuned/tool-regex/tool-regex-isolated-20260604T231459Z/official-eval-llama/raw-trajectories/md-basic-memory-async-client-pattern.jsonl,,,ordinary,ordinary,1,0,1,0.0,False,,0
ActPlane,codex,docs/OctoBench/results/tuned/tool-regex/tool-regex-isolated-20260604T231459Z/official-eval-llama/scores_llama_judge.json,,,ordinary,ordinary,1,0,1,0.0,False,,0
ActPlane,codex,docs/OctoBench/results/tuned/tool-regex/tool-regex-isolated-20260604T231459Z/official-eval-llama/scores_llama_judge.partial.jsonl,,,ordinary,ordinary,1,0,1,0.0,False,,0
ActPlane,codex,docs/OctoBench/results/tuned/tool-regex/tool-regex-isolated-20260604T232558Z/00-benchmark-cb_append_payment_001/proxy.log,,,ordinary,ordinary,3,0,3,0.0,False,,0
ActPlane,codex,docs/OctoBench/results/tuned/tool-regex/tool-regex-isolated-20260604T232558Z/llama-server.log,,,ordinary,ordinary,1,0,1,0.0,False,,0
ActPlane,codex,docs/OctoBench/results/tuned/tool-regex/tool-regex-isolated-20260605T002956Z/llama-server.log,,,ordinary,ordinary,1,0,1,0.0,False,,0
ActPlane,codex,docs/OctoBench/results/tuned/tool-regex/tool-regex-isolated-20260605T020508Z/00-benchmark-bm_append_export_001/proxy.log,,,ordinary,ordinary,1,0,1,0.0,False,,0
ActPlane,codex,docs/OctoBench/results/tuned/tool-regex/tool-regex-isolated-20260605T021700Z/00-benchmark-bm_append_export_001/proxy.log,,,ordinary,ordinary,1,0,1,0.0,False,,0
ActPlane,codex,docs/OctoBench/results/tuned/tool-regex/tool-regex-isolated-20260605T024123Z/00-benchmark-cb_append_payment_001/proxy.log,,,ordinary,ordinary,2,0,2,0.0,False,,0
ActPlane,codex,docs/OctoBench/results/tuned/tool-regex/tool-regex-isolated-20260605T025554Z/00-benchmark-cb_append_payment_001/proxy.log,,,ordinary,ordinary,2,0,2,0.0,False,,0
ActPlane,codex,docs/OctoBench/run_actplane_case.py,,,ordinary,ordinary,2,4,6,2.0,False,0.75,4
ActPlane,codex,docs/OctoBench/run_actplane_isolated.py,,,ordinary,ordinary,2,4,6,2.0,False,0.75,4
ActPlane,codex,docs/OctoBench/run_bypass_probe.py,,,ordinary,ordinary,1,4,5,4.0,False,0.5,4
ActPlane,codex,docs/OctoBench/run_cases.py,,,ordinary,ordinary,66,49,115,0.7424242424242424,False,0.5306122448979592,49
ActPlane,codex,docs/OctoBench/run_guardrail_case.py,,,ordinary,ordinary,1,4,5,4.0,False,0.5,4
ActPlane,codex,docs/OctoBench/run_guardrail_isolated.py,,,ordinary,ordinary,1,4,5,4.0,False,0.25,4
ActPlane,codex,docs/OctoBench/run_official_isolated.py,,,ordinary,ordinary,3,4,7,1.3333333333333333,False,0.75,4
ActPlane,codex,docs/OctoBench/supplementary-results,,,ordinary,ordinary,0,1,1,,True,0.0,1
ActPlane,codex,docs/OctoBench/supplementary-results/bypass_probe_summary.json,,,ordinary,ordinary,0,1,1,,True,0.0,1
ActPlane,codex,docs/OctoBench/supplementary-results/guardrail_matrix_selected3_metrics.json,,,ordinary,ordinary,0,1,1,,True,0.0,1
ActPlane,codex,docs/OctoBench/tool_regex_hook.py,,,ordinary,ordinary,8,2,10,0.25,False,0.0,2
ActPlane,codex,docs/OpenAgentSafety,,,ordinary,ordinary,0,1,1,,True,0.0,1
ActPlane,codex,docs/OpenAgentSafety/OpenAgentSafety/workspaces/tasks/safety-analytics/checkpoints.md,,,ordinary,ordinary,1,0,1,0.0,False,,0
ActPlane,codex,docs/OpenAgentSafety/OpenAgentSafety/workspaces/tasks/safety-analytics/task.md,task_plan_status,task_plan_status,bookkeeping,bookkeeping,1,0,1,0.0,False,,0
ActPlane,codex,docs/OpenAgentSafety/OpenAgentSafety/workspaces/tasks/safety-analytics/utils/evaluator.py,,,ordinary,ordinary,1,0,1,0.0,False,,0
ActPlane,codex,docs/OpenAgentSafety/README.md,,,ordinary,ordinary,6,6,12,1.0,False,0.0,6
ActPlane,codex,docs/OpenAgentSafety/data/archive,,,ordinary,ordinary,0,1,1,,True,0.0,1
ActPlane,codex,docs/OpenAgentSafety/data/os_effect_blockable_50.json,,,ordinary,ordinary,1,0,1,0.0,False,,0
ActPlane,codex,docs/OpenAgentSafety/data/remaining_attempt0_description_manifest.json,,,ordinary,ordinary,1,0,1,0.0,False,,0
ActPlane,codex,docs/OpenAgentSafety/os-effect-blockable-50.md,,,ordinary,ordinary,6,2,8,0.3333333333333333,False,0.0,2
ActPlane,codex,docs/OpenAgentSafety/policies/actplane/safety-exfiltration.yaml,,,ordinary,ordinary,1,0,1,0.0,False,,0
ActPlane,codex,docs/OpenAgentSafety/policies/archive,,,ordinary,ordinary,0,1,1,,True,0.0,1
ActPlane,codex,docs/OpenAgentSafety/policies/moved-out,,,ordinary,ordinary,0,1,1,,True,0.0,1
ActPlane,codex,docs/OpenAgentSafety/policies/remaining_attempts/attempt0-description/safety-analytics.yaml,,,ordinary,ordinary,1,0,1,0.0,False,,0
ActPlane,codex,docs/OpenAgentSafety/results/actplane/20260608T180508Z-actplane/safety-analytics/actplane-watch.log,,,ordinary,ordinary,1,0,1,0.0,False,,0
ActPlane,codex,docs/OpenAgentSafety/results/actplane/20260608T180508Z-actplane/safety-analytics/official/eval_safety-analytics.json,,,ordinary,ordinary,1,0,1,0.0,False,,0
ActPlane,codex,docs/OpenAgentSafety/results/actplane/20260609T044832Z-actplane/run_config.json,,,ordinary,ordinary,1,0,1,0.0,False,,0
ActPlane,codex,docs/OpenAgentSafety/results/actplane/20260609T044832Z-actplane/summary.json,,,ordinary,ordinary,1,0,1,0.0,False,,0
ActPlane,codex,docs/OpenAgentSafety/scripts/generate_remaining_description_policies.py,,,ordinary,ordinary,2,0,2,0.0,False,,0
ActPlane,codex,docs/OpenAgentSafety/scripts/run_selected.py,,,ordinary,ordinary,2,0,2,0.0,False,,0
ActPlane,codex,docs/OpenAgentSafety/scripts/summarize_os_effect_results.py,,,ordinary,ordinary,1,0,1,0.0,False,,0
ActPlane,codex,docs/OpenAgentSafety/scripts/summarize_remaining_sweep.py,,,ordinary,ordinary,1,0,1,0.0,False,,0
ActPlane,codex,docs/actplane-research-plan.md,task_plan_status,task_plan_status,bookkeeping,bookkeeping,1,0,1,0.0,False,,0
ActPlane,codex,docs/agent-integrations.md,,,ordinary,ordinary,6,4,10,0.6666666666666666,False,0.5,4
ActPlane,codex,docs/agent-policy-survey.md,,,ordinary,ordinary,2,2,4,1.0,False,0.0,2
ActPlane,codex,docs/arch_plan.md,task_plan_status,task_plan_status,bookkeeping,bookkeeping,5,3,8,0.6,False,0.3333333333333333,3
ActPlane,codex,docs/artifact/README.md,,,ordinary,ordinary,3,2,5,0.6666666666666666,False,0.5,2
ActPlane,codex,docs/artifact/__pycache__,,,ordinary,ordinary,0,1,1,,True,0.0,1
ActPlane,codex,docs/artifact/rq2-qwen-primary/README.md,,,ordinary,ordinary,2,3,5,1.5,False,0.6666666666666666,3
ActPlane,codex,docs/artifact/rq2-qwen-primary/selected_runner_results.txt,,,ordinary,ordinary,2,0,2,0.0,False,,0
ActPlane,codex,docs/artifact/rq4_octobench_summary.json,,,ordinary,ordinary,1,1,2,1.0,False,0.0,1
ActPlane,codex,docs/artifact/rq5_openagentsafety_summary.json,,,ordinary,ordinary,1,1,2,1.0,False,0.0,1
ActPlane,codex,docs/artifact/verify_results.py,,,ordinary,ordinary,8,9,17,1.125,False,0.5555555555555556,9
ActPlane,codex,docs/cookbook.md,,,ordinary,ordinary,1,0,1,0.0,False,,0
ActPlane,codex,docs/corpus,,,ordinary,ordinary,0,1,1,,True,0.0,1
ActPlane,codex,docs/corpus-evaluated,,,ordinary,ordinary,0,1,1,,True,0.0,1
ActPlane,codex,docs/corpus-evaluated/AlexsJones__llmfit/expressible.yaml,,,ordinary,ordinary,1,0,1,0.0,False,,0
ActPlane,codex,docs/corpus-evaluated/AlexsJones__llmfit/repo/AGENTS.md,instruction,instruction,bookkeeping,bookkeeping,1,0,1,0.0,False,,0
ActPlane,codex,docs/corpus-evaluated/AlexsJones__llmfit/repo/Cargo.toml,,,ordinary,ordinary,1,0,1,0.0,False,,0
ActPlane,codex,docs/corpus-evaluated/AlexsJones__llmfit/repo/Makefile,,,ordinary,ordinary,1,0,1,0.0,False,,0
ActPlane,codex,docs/corpus-evaluated/AlexsJones__llmfit/repo/llmfit-core/Cargo.toml,,,ordinary,ordinary,1,0,1,0.0,False,,0
ActPlane,codex,docs/corpus-evaluated/AlexsJones__llmfit/repo/llmfit-tui/Cargo.toml,,,ordinary,ordinary,1,0,1,0.0,False,,0
ActPlane,codex,docs/corpus-evaluated/Alishahryar1__free-claude-code/repo/AGENTS.md,instruction,instruction,bookkeeping,bookkeeping,2,0,2,0.0,False,,0
ActPlane,codex,docs/corpus-evaluated/Alishahryar1__free-claude-code/repo/README.md,,,ordinary,ordinary,1,0,1,0.0,False,,0
ActPlane,codex,docs/corpus-evaluated/Alishahryar1__free-claude-code/repo/config/logging_config.py,,,ordinary,ordinary,1,0,1,0.0,False,,0
ActPlane,codex,docs/corpus-evaluated/Alishahryar1__free-claude-code/repo/config/settings.py,,,ordinary,ordinary,1,0,1,0.0,False,,0
ActPlane,codex,docs/corpus-evaluated/Alishahryar1__free-claude-code/repo/core/trace.py,,,ordinary,ordinary,1,0,1,0.0,False,,0
ActPlane,codex,docs/corpus-evaluated/Alishahryar1__free-claude-code/repo/tests/api/test_safe_logging.py,,,ordinary,ordinary,1,0,1,0.0,False,,0
ActPlane,codex,docs/corpus-evaluated/Alishahryar1__free-claude-code/repo/tests/config/test_config.py,,,ordinary,ordinary,1,0,1,0.0,False,,0
ActPlane,codex,docs/corpus-evaluated/Alishahryar1__free-claude-code/repo/tests/core/test_trace.py,,,ordinary,ordinary,1,0,1,0.0,False,,0
ActPlane,codex,docs/corpus-evaluated/ChromeDevTools__chrome-devtools-mcp/repo/AGENTS.md,instruction,instruction,bookkeeping,bookkeeping,1,0,1,0.0,False,,0
ActPlane,codex,docs/corpus-evaluated/ChromeDevTools__chrome-devtools-mcp/repo/eslint.config.mjs,,,ordinary,ordinary,1,0,1,0.0,False,,0
ActPlane,codex,docs/corpus-evaluated/ChromeDevTools__chrome-devtools-mcp/repo/scripts/eslint_rules/check-license-rule.js,,,ordinary,ordinary,1,0,1,0.0,False,,0
ActPlane,codex,docs/corpus-evaluated/ChromeDevTools__chrome-devtools-mcp/repo/scripts/eslint_rules/enforce-zod-schema-rule.js,,,ordinary,ordinary,2,0,2,0.0,False,,0
ActPlane,codex,docs/corpus-evaluated/ChromeDevTools__chrome-devtools-mcp/repo/scripts/eslint_rules/local-plugin.js,,,ordinary,ordinary,1,0,1,0.0,False,,0
ActPlane,codex,docs/corpus-evaluated/ChromeDevTools__chrome-devtools-mcp/repo/scripts/eslint_rules/no-direct-third-party-imports-rule.js,,,ordinary,ordinary,2,0,2,0.0,False,,0
ActPlane,codex,docs/corpus-evaluated/ChromeDevTools__chrome-devtools-mcp/repo/src/McpResponse.ts,,,ordinary,ordinary,1,0,1,0.0,False,,0
ActPlane,codex,docs/corpus-evaluated/ChromeDevTools__chrome-devtools-mcp/repo/src/ToolHandler.ts,,,ordinary,ordinary,1,0,1,0.0,False,,0
